,Year,Tm,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,.,OWS,DWS,WS,WS/48,..1,OBPM,DBPM,BPM,VORP,OWS/48,DWS/48,Shot%,Player ID,Team Mar,Team MP,Team Gm,Year 3PAr,Team TS%,Tm USG,Tm TS W/O Plyr,Reb/Vers,Defense,Val/Shot,Offense,MPG + Int,RAW SPM,%Min,RAW Contrib,Tm Sum,Tm Adj,BPM.1,StdErr,Contrib,VORP.1,Reb/Vers.1,Val/Shot.1,Offense.1,Defense.1,MPG,Raw OBPM,Contrib.1,Tm Ortg,Tm Sum.1,Tm Adj.1,Tm DRtg,OBPM.1,OStdErr,Ocontrib,OVORP,DBPM.1,DStdErr,Dcontrib,DVORP,Sum SPM,%Min.1,MPG.1,ReMPG,BPM.2,Contrib.2,VORP.2,VORP-Gm,O-BPM,Ocontrib.1,OVORP.1,OVORP-Gm,D-BPM,Dcontrib.1,DVORP.1,DVORP-Gm,Production,Prod-Gm,Exp BPM,TrueTalentBPM,Exp%Min,TrueTalentVORP,TrueSalary,TrueTimeVORP,Adjusted Production,WORP,O-WORP,D-WORP,Adjusted WORP,Estimated Position,BBRef Pos,Age on Feb 1,Yrs Experience,Height,Weight,Rounded Position,Rounded Age
9558,2001,NJN,Jamie Feick,26,6,149,10.2,0.389,0.0,0.522,9.0,34.9,21.6,5.2,2.8,1.5,19.8,10.7,,-0.1,0.3,0.2,0.05,,-5.5,1.8,-3.7,-0.1,-0.039,0.08900000000000001,8.6,feickja01,-5.91,19730,82,0.17,0.504,339590,0.504,-3.01,1.35,-0.41,0.37,-1.44,-2.73,3.80%,-0.1,-1.51,-1.12,-3.8,3.6,-0.1,-0.1,-1.6,-0.1,-3.2,0.4,-0.7,-5.2,-0.2,-2.9,0.7,-0.9,-3.0,-6.0,2.4,-0.2,-0.2,2.2,2.7,0.1,0.1,-8.3,0.0,24.8,14.9,-3.8,-0.1,-0.1,-1.0,-6.0,-0.2,-0.2,-2.2,2.2,0.1,0.1,1.3,"$700,000 ","($3,200,000)",-3.3,-3.4,0.01,0.0,"$900,000 ",0.0,"$900,000 ",-0.2,-0.4,0.3,-0.1,4.9,5.0,26.59,4.0,81.0,255.0,5.0,27.0
9559,2001,GSW,Chris Garner,25,8,149,1.0,0.24,0.18899999999999997,0.162,1.3,7.8,4.3,17.4,2.4,0.5,18.5,13.8,,-0.4,0.0,-0.4,-0.12300000000000001,,-7.3,-1.2,-8.5,-0.2,-0.126,0.003,11.2,garnech01,-8.65,19780,82,0.17,0.47,340391,0.47100000000000003,-1.25,0.31,-0.37,-4.27,-1.74,-6.95,3.80%,-0.26,0.56,-2.19,-9.1,3.6,-0.3,-0.3,-0.8,-0.1,-4.7,0.3,-0.9,-6.2,-0.2,-5.1,1.9,-1.6,-3.5,-7.8,2.4,-0.3,-0.2,-1.3,2.7,0.0,0.0,-6.6,0.0,18.6,12.4,-9.1,-0.3,-0.3,-2.8,-7.8,-0.3,-0.2,-2.4,-1.3,0.0,0.0,-0.4,"($200,000)","($11,200,000)",-4.2,-5.5,0.0,0.0,,0.0,,-0.7,-0.6,-0.1,0.0,1.0,1.0,26.0,1.0,70.0,156.0,1.0,26.0
9560,2001,SAS,Shawnelle Scott,28,27,144,12.0,0.424,0.0,0.537,19.0,20.2,19.6,4.6,1.9,2.9,17.8,20.1,,-0.1,0.3,0.2,0.071,,-3.4,1.2,-2.3,0.0,-0.031,0.102,16.5,scottsh01,8.89,19830,82,0.17,0.541,342613,0.541,-0.39,0.96,-0.42,-3.25,-2.7,-5.39,3.60%,-0.2,-0.74,2.28,-3.1,3.7,-0.1,0.0,1.8,-0.1,-5.0,0.0,-1.4,-4.7,-0.2,3.4,0.5,0.7,5.5,-3.9,2.5,-0.1,-0.1,0.8,2.7,0.0,0.0,-4.8,0.0,5.3,4.6,-3.1,-0.1,0.0,-0.1,-3.9,-0.1,-0.1,-0.2,0.8,0.0,0.0,0.1,"$800,000 ","$500,000 ",-3.3,-3.2,0.04,0.0,"$800,000 ",0.0,"$800,000 ",-0.1,-0.2,0.1,-0.1,4.9,5.0,28.63,2.0,82.0,250.0,5.0,29.0
9561,2001,BOS,Doug Overton,31,7,144,5.1,0.389,0.091,0.25,2.3,10.2,6.1,22.2,1.4,0.0,21.0,19.5,,-0.3,0.1,-0.2,-0.075,,-6.0,-2.2,-8.2,-0.2,-0.10400000000000001,0.028999999999999998,15.4,overtdo01,-2.68,19830,82,0.17,0.521,338456,0.522,0.68,-1.21,-0.12,-5.53,-1.66,-7.72,3.60%,-0.28,3.13,-1.27,-9.0,3.7,-0.3,-0.3,-0.1,0.1,-4.6,0.0,-0.9,-5.6,-0.2,-1.4,3.3,-1.0,-1.3,-6.5,2.5,-0.2,-0.2,-2.5,2.7,-0.1,-0.1,-4.1,0.0,20.6,13.1,-9.0,-0.3,-0.3,-3.0,-6.5,-0.2,-0.2,-2.1,-2.5,-0.1,-0.1,-0.9,"($100,000)","($12,200,000)",-3.2,-4.7,0.0,0.0,,0.0,,-0.7,-0.5,-0.2,0.0,1.2,1.0,31.5,8.0,75.0,190.0,1.0,32.0
9562,2001,CHI,Jake Voskuhl,23,16,143,5.8,0.48100000000000004,0.0,0.56,9.6,19.0,14.1,5.7,1.9,3.1,27.8,14.0,,-0.2,0.1,0.0,-0.006999999999999999,,-5.7,0.3,-5.5,-0.1,-0.054000000000000006,0.047,10.1,voskuja01,-10.19,19855,82,0.17,0.495,337292,0.495,-1.72,1.07,-0.2,-0.34,-2.39,-3.39,3.60%,-0.12,0.3,-2.51,-5.9,3.7,-0.2,-0.1,-0.1,0.1,-3.5,0.0,-1.2,-4.8,-0.2,-5.5,1.0,-1.5,-4.7,-6.3,2.5,-0.2,-0.2,0.4,2.7,0.0,0.0,-6.7,0.0,8.9,7.2,-5.9,-0.2,-0.1,-0.7,-6.3,-0.2,-0.2,-0.8,0.4,0.0,0.0,0.1,"$400,000 ","($2,200,000)",-5.5,-5.6,0.0,0.0,,0.0,,-0.4,-0.4,0.1,0.0,4.7,5.0,23.25,0.0,83.0,245.0,5.0,23.0
9563,2001,BOS,Rick Brunson,28,7,142,5.6,0.33399999999999996,0.314,0.257,1.6,6.0,3.7,26.9,2.6,0.5,18.8,15.3,,-0.2,0.1,-0.1,-0.043,,-5.1,-2.0,-7.1,-0.2,-0.07200000000000001,0.028999999999999998,12.4,brunsri01,-2.68,19830,82,0.17,0.521,338456,0.522,0.02,0.56,-0.09,-5.26,-1.68,-6.36,3.60%,-0.23,3.13,-1.27,-7.6,3.7,-0.3,-0.2,-0.2,0.1,-3.7,0.4,-0.9,-4.4,-0.2,-1.4,3.3,-1.0,-1.3,-5.3,2.5,-0.2,-0.1,-2.3,2.7,-0.1,-0.1,-3.1,0.0,20.3,12.9,-7.6,-0.3,-0.2,-2.4,-5.3,-0.2,-0.1,-1.5,-2.3,-0.1,-0.1,-0.8,"$100,000 ","($9,500,000)",-3.2,-4.4,0.0,0.0,,0.0,,-0.5,-0.4,-0.2,0.0,1.0,1.0,28.64,3.0,76.0,190.0,1.0,29.0
9564,2001,TOR,Kornel David,29,17,140,11.9,0.605,0.0,0.44799999999999995,7.1,19.8,13.3,4.4,0.8,1.5,16.8,13.3,,0.2,0.1,0.3,0.12,,-2.3,-1.0,-3.3,0.0,0.077,0.043,11.1,davidko01,1.79,19955,82,0.17,0.51,350676,0.51,-3.09,-1.17,0.0,3.0,-2.45,-3.72,3.50%,-0.13,0.89,0.25,-3.5,3.7,-0.1,-0.1,-1.1,0.3,-0.2,-0.3,-1.3,-2.5,-0.1,2.8,3.5,0.0,-1.0,-2.6,2.5,-0.1,0.0,-0.9,2.7,0.0,0.0,-1.7,0.0,8.2,6.7,-3.5,-0.1,-0.1,-0.2,-2.6,-0.1,0.0,-0.1,-0.9,0.0,0.0,-0.1,"$800,000 ","($100,000)",-3.9,-3.8,0.0,0.0,,0.0,,-0.1,-0.1,-0.1,0.0,4.0,3.0,29.28,2.0,81.0,235.0,4.0,29.0
9565,2001,DEN,Tracy Murray,29,13,135,9.8,0.42100000000000004,0.418,0.182,3.2,14.7,8.9,10.6,1.5,0.5,9.2,21.6,,-0.1,0.1,0.0,-0.002,,-2.5,-2.5,-5.1,-0.1,-0.037000000000000005,0.035,19.6,murratr01,-2.07,19780,82,0.17,0.512,345064,0.512,-1.29,-0.82,-0.14,-0.66,-2.29,-5.06,3.40%,-0.17,0.26,-0.55,-5.6,3.8,-0.2,-0.1,-0.9,0.2,-0.5,0.0,-1.2,-2.4,-0.1,0.7,3.5,-0.5,-2.8,-2.9,2.5,-0.1,0.0,-2.7,2.7,-0.1,-0.1,-0.2,0.0,10.4,7.9,-5.6,-0.2,-0.1,-0.8,-2.9,-0.1,0.0,-0.3,-2.7,-0.1,-0.1,-0.5,"$500,000 ","($2,400,000)",-4.2,-4.5,0.0,0.0,,0.0,,-0.3,-0.1,-0.2,0.0,2.9,3.0,29.53,8.0,79.0,225.0,3.0,30.0
9566,2001,BOS,Jerome Moiso,22,24,135,3.2,0.42200000000000004,0.033,0.867,9.9,27.1,18.1,3.6,1.2,2.3,30.3,20.0,,-0.4,0.2,-0.3,-0.096,,-9.6,-1.1,-10.7,-0.3,-0.155,0.059000000000000004,13.9,moisoje01,-2.68,19830,82,0.17,0.521,338456,0.521,-3.56,-0.24,-0.39,-4.17,-2.68,-10.65,3.40%,-0.36,3.13,-1.27,-11.9,3.8,-0.4,-0.3,-1.2,0.0,-6.7,-0.2,-1.4,-9.6,-0.3,-1.4,3.3,-1.0,-1.3,-10.5,2.5,-0.4,-0.3,-1.4,2.7,0.0,0.0,-9.2,0.0,5.6,4.8,-11.9,-0.4,-0.3,-1.2,-10.5,-0.4,-0.3,-1.0,-1.4,0.0,0.0,-0.1,"($500,000)","($4,100,000)",-4.9,-6.8,0.0,0.0,,0.0,,-0.9,-0.8,-0.1,0.0,4.6,5.0,22.63,0.0,82.0,235.0,5.0,23.0
9567,2001,ORL,Grant Hill,28,4,133,18.1,0.505,0.023,0.605,6.5,14.5,10.4,30.7,1.9,1.1,16.8,21.8,,0.2,0.2,0.3,0.126,,0.4,-0.1,0.3,0.1,0.063,0.063,18.1,hillgr01,0.39,19955,82,0.17,0.513,344266,0.514,5.05,0.0,0.25,-3.17,-1.22,0.66,3.30%,0.02,2.18,-0.34,0.3,3.8,0.0,0.1,1.8,0.4,-0.9,0.1,-0.6,0.8,0.0,0.1,2.5,-0.5,0.3,0.3,2.5,0.0,0.1,0.0,2.8,0.0,0.0,0.3,0.0,33.3,16.6,0.3,0.0,0.1,1.6,0.3,0.0,0.1,1.4,0.0,0.0,0.0,0.2,"$1,300,000 ","$8,000,000 ",-2.0,-1.4,0.31,0.2,"$1,900,000 ",0.7,"$4,200,000 ",0.2,0.2,0.0,1.9,2.7,3.0,28.33,6.0,80.0,225.0,3.0,28.0
9568,2001,CHI,Steve Goodrich,24,12,133,4.1,0.451,0.16699999999999998,0.389,6.0,13.0,9.4,7.1,0.8,0.6,27.5,10.2,,-0.1,0.0,-0.1,-0.038,,-5.4,-1.5,-6.9,-0.2,-0.037000000000000005,-0.001,7.4,goodrst01,-10.19,19855,82,0.17,0.495,337292,0.495,-1.82,-1.64,-0.18,0.68,-2.25,-5.03,3.30%,-0.17,0.3,-2.51,-7.5,3.8,-0.3,-0.2,-0.5,0.1,-2.7,-0.3,-1.2,-4.5,-0.1,-5.5,1.0,-1.5,-4.7,-6.0,2.5,-0.2,-0.1,-1.6,2.8,-0.1,0.0,-4.4,0.0,11.1,8.3,-7.5,-0.3,-0.2,-1.3,-6.0,-0.2,-0.1,-1.0,-1.6,-0.1,0.0,-0.3,"$200,000 ","($4,600,000)",-5.3,-5.9,0.0,0.0,,0.0,,-0.5,-0.4,-0.1,0.0,3.6,4.0,24.88,0.0,82.0,220.0,4.0,25.0
9569,2001,UTA,Scott Padgett,24,27,127,17.6,0.541,0.209,0.465,18.9,19.1,19.0,6.5,2.5,1.9,16.2,22.4,,0.2,0.2,0.4,0.158,,1.3,-0.4,0.9,0.1,0.079,0.079,18.8,padgesc01,5.53,19780,82,0.17,0.546,335914,0.546,0.94,1.18,-0.1,-0.29,-2.77,-0.94,3.20%,-0.03,-0.42,1.41,0.5,3.8,0.0,0.1,2.3,0.2,-1.1,0.3,-1.4,0.2,0.0,4.6,0.6,1.0,0.9,1.2,2.6,0.0,0.1,-0.7,2.8,0.0,0.0,2.0,0.0,4.7,4.1,0.5,0.0,0.1,0.2,1.2,0.0,0.1,0.3,-0.7,0.0,0.0,0.0,"$1,400,000 ","$2,100,000 ",-3.9,-2.8,0.11,-0.1,"$600,000 ",0.3,"$2,200,000 ",0.2,0.3,0.0,0.7,4.4,4.0,24.79,1.0,81.0,240.0,4.0,25.0
9570,2001,DET,Brian Cardinal,23,15,126,4.7,0.39799999999999996,0.161,0.581,6.7,13.0,9.8,3.6,2.8,1.1,18.8,16.5,,-0.2,0.2,0.0,-0.009000000000000001,,-5.5,0.6,-4.9,-0.1,-0.081,0.07200000000000001,13.4,cardibr01,-2.23,19855,82,0.17,0.498,340824,0.499,-3.35,1.13,-0.36,-0.96,-2.46,-5.64,3.20%,-0.18,-3.6,0.18,-5.5,3.8,-0.2,-0.1,-0.8,0.0,-3.6,0.4,-1.3,-5.3,-0.2,-3.3,-0.4,-0.7,1.1,-6.0,2.6,-0.2,-0.1,0.5,2.8,0.0,0.0,-6.5,0.0,8.4,6.6,-5.5,-0.2,-0.1,-0.6,-6.0,-0.2,-0.1,-0.7,0.5,0.0,0.0,0.1,"$500,000 ","($1,700,000)",-4.5,-4.7,0.0,0.0,,0.0,,-0.3,-0.4,0.1,0.0,3.6,4.0,23.75,0.0,80.0,245.0,4.0,24.0
9571,2001,TOR,Michael Stewart,25,26,123,8.7,0.39399999999999996,0.0,0.529,14.3,12.2,13.3,2.4,1.7,1.7,10.7,17.1,,0.0,0.1,0.1,0.036000000000000004,,-3.8,-1.5,-5.3,-0.1,-0.002,0.038,15.3,stewami01,1.79,19955,82,0.17,0.51,350676,0.511,-2.54,0.07,-0.46,-0.99,-2.77,-6.23,3.10%,-0.19,0.89,0.25,-6.0,3.9,-0.2,-0.1,0.8,-0.1,-3.4,0.0,-1.4,-4.1,-0.1,2.8,3.5,0.0,-1.0,-4.2,2.6,-0.1,-0.1,-1.8,2.8,-0.1,0.0,-2.4,0.0,4.7,4.1,-6.0,-0.2,-0.1,-0.4,-4.2,-0.1,-0.1,-0.2,-1.8,-0.1,0.0,-0.1,"$500,000 ","($700,000)",-4.4,-4.8,0.0,0.0,,0.0,,-0.3,-0.2,-0.1,0.0,4.2,5.0,25.77,3.0,82.0,230.0,4.0,26.0
9572,2001,IND,Bruno Sundov,20,11,120,11.0,0.498,0.098,0.122,3.9,17.4,10.9,3.1,0.9,2.4,6.5,18.0,,0.1,0.1,0.2,0.079,,-4.0,-1.7,-5.6,-0.1,0.04,0.04,16.8,sundobr01,-0.82,19980,82,0.17,0.519,341824,0.519,-4.45,-0.56,-0.22,1.69,-2.29,-5.61,3.00%,-0.17,-0.87,-0.02,-5.6,3.9,-0.2,-0.1,-1.9,0.1,-0.2,-0.3,-1.2,-3.5,-0.1,-1.1,1.1,-0.5,0.3,-4.0,2.6,-0.1,-0.1,-1.6,2.8,0.0,0.0,-2.4,0.0,10.9,8.0,-5.6,-0.2,-0.1,-0.8,-4.0,-0.1,-0.1,-0.5,-1.6,0.0,0.0,-0.3,"$500,000 ","($2,600,000)",-4.0,-4.4,0.0,0.0,,0.0,,-0.3,-0.2,-0.1,0.0,5.0,5.0,20.98,2.0,86.0,220.0,5.0,21.0
9573,2001,TOR,Tyrone Corbin,38,15,117,-2.2,0.252,0.132,0.105,2.8,9.9,6.3,5.0,0.9,0.0,7.0,16.3,,-0.4,0.1,-0.3,-0.126,,-7.6,-2.4,-9.9,-0.2,-0.166,0.04,15.2,corbity01,1.79,19955,82,0.17,0.51,350676,0.512,-3.59,-1.84,-0.66,-3.29,-2.51,-11.23,2.90%,-0.33,0.89,0.25,-11.0,3.9,-0.3,-0.3,-1.4,-0.3,-5.1,-0.2,-1.3,-8.3,-0.2,2.8,3.5,0.0,-1.0,-8.3,2.6,-0.2,-0.2,-2.6,2.9,-0.1,-0.1,-5.7,0.0,7.8,6.2,-11.0,-0.3,-0.3,-1.4,-8.3,-0.2,-0.2,-1.1,-2.6,-0.1,-0.1,-0.4,"($200,000)","($5,400,000)",-4.0,-5.7,0.0,0.0,,0.0,,-0.7,-0.5,-0.2,0.0,2.4,3.0,38.09,15.0,78.0,210.0,2.0,38.0
9574,2001,PHI,Pepe Sanchez,23,24,116,17.7,0.457,0.048,0.095,2.0,11.5,6.8,47.5,4.1,0.6,12.1,9.7,,0.3,0.2,0.5,0.212,,-0.8,-0.3,-1.1,0.0,0.127,0.085,8.5,sanchpe01,3.92,19855,82,0.17,0.518,338643,0.518,5.04,2.5,0.44,-6.57,-2.76,-1.79,2.90%,-0.05,-2.1,1.36,-0.4,3.9,0.0,0.0,1.2,0.4,-1.4,0.9,-1.4,-0.3,0.0,0.3,-0.3,0.1,3.6,-0.2,2.6,0.0,0.0,-0.3,2.9,0.0,0.0,0.1,0.0,4.8,4.1,-0.4,0.0,0.0,0.2,-0.2,0.0,0.0,0.2,-0.3,0.0,0.0,0.0,"$1,200,000 ","$1,700,000 ",-4.1,-3.2,0.04,-0.1,"$800,000 ",0.1,"$1,300,000 ",0.1,0.1,0.0,0.2,1.0,1.0,23.74,0.0,76.0,195.0,1.0,24.0
9575,2001,SAS,Jaren Jackson,33,16,114,10.4,0.47700000000000004,0.45,0.05,1.0,10.4,6.0,10.5,2.4,0.0,6.8,18.1,,0.0,0.2,0.2,0.087,,-0.5,-0.6,-1.1,0.0,0.001,0.086,16.9,jacksja01,8.89,19830,82,0.17,0.541,342613,0.541,-2.19,0.05,-0.08,1.09,-2.57,-3.62,2.90%,-0.1,-0.74,2.28,-1.3,3.9,0.0,0.0,-1.3,0.2,0.7,0.3,-1.3,-1.4,0.0,3.4,0.5,0.7,5.5,-0.7,2.6,0.0,0.0,-0.7,2.9,0.0,0.0,0.0,0.0,7.1,5.7,-1.3,0.0,0.0,0.1,-0.7,0.0,0.0,0.1,-0.7,0.0,0.0,-0.1,"$1,100,000 ","$1,400,000 ",-3.1,-2.6,0.13,-0.1,"$600,000 ",0.1,"$1,400,000 ",0.1,0.1,0.0,0.2,1.6,2.0,33.27,10.0,76.0,190.0,2.0,33.0
9576,2001,NYK,Felton Spencer,33,18,113,13.5,0.629,0.0,1.25,17.7,19.7,18.7,3.0,1.0,1.4,26.2,18.2,,0.2,0.2,0.4,0.152,,-1.8,-0.4,-2.3,0.0,0.076,0.076,13.4,spencfe01,2.38,19905,82,0.17,0.523,339882,0.522,-1.93,-0.97,0.0,1.08,-2.64,-4.45,2.80%,-0.13,-5.14,1.6,-2.9,4.0,-0.1,0.0,1.1,0.4,-1.9,-0.2,-1.4,-2.0,-0.1,-2.0,-1.9,-0.1,4.4,-2.1,2.6,-0.1,0.0,-0.8,2.9,0.0,0.0,-1.3,0.0,6.3,5.1,-2.9,-0.1,0.0,-0.1,-2.1,-0.1,0.0,0.0,-0.8,0.0,0.0,-0.1,"$900,000 ","$500,000 ",-4.1,-3.8,0.0,0.0,,0.0,,-0.1,0.0,0.0,0.0,5.0,5.0,33.05,10.0,84.0,265.0,5.0,33.0
9577,2001,IND,Terry Mills,33,14,113,1.1,0.368,0.5,0.0,4.1,16.5,10.5,7.2,1.4,0.6,22.7,18.2,,-0.4,0.1,-0.2,-0.096,,-6.2,-0.9,-7.1,-0.1,-0.154,0.057999999999999996,14.1,millste01,-0.82,19980,82,0.17,0.519,341824,0.519,-2.2,-0.89,-0.3,-2.57,-2.5,-8.16,2.80%,-0.23,-0.87,-0.02,-8.2,4.0,-0.2,-0.2,-1.1,0.1,-4.1,0.0,-1.3,-6.5,-0.2,-1.1,1.1,-0.5,0.3,-7.0,2.6,-0.2,-0.2,-1.2,2.9,0.0,0.0,-5.9,0.0,8.1,6.3,-8.2,-0.2,-0.2,-1.0,-7.0,-0.2,-0.2,-0.9,-1.2,0.0,0.0,-0.1,"$200,000 ","($3,500,000)",-4.3,-5.3,0.0,0.0,,0.0,,-0.5,-0.4,-0.1,0.0,3.8,4.0,33.12,10.0,82.0,230.0,4.0,33.0
9578,2001,PHO,Anfernee Hardaway,29,4,112,16.6,0.47700000000000004,0.222,0.306,5.0,13.4,9.1,22.0,2.8,0.6,6.8,17.5,,0.2,0.2,0.4,0.155,,0.5,1.1,1.6,0.1,0.078,0.078,16.3,hardaan01,2.91,19805,82,0.17,0.506,340183,0.506,2.34,0.87,0.12,-0.06,-1.55,1.6,2.80%,0.05,2.3,0.24,1.8,4.0,0.1,0.1,0.7,0.3,1.0,0.4,-0.8,1.7,0.0,-2.9,1.8,-1.1,5.8,0.6,2.7,0.0,0.1,1.2,2.9,0.0,0.0,-0.6,0.0,28.0,14.0,1.8,0.1,0.1,2.2,0.6,0.0,0.1,1.3,1.2,0.0,0.0,0.9,"$1,500,000 ","$10,900,000 ",-2.2,-1.2,0.33,0.3,"$2,200,000 ",1.3,"$6,700,000 ",0.3,0.2,0.1,3.5,2.2,2.0,29.54,7.0,79.0,195.0,2.0,30.0
9579,2001,DAL,Mark Bryant,35,18,101,2.1,0.428,0.0,0.25,4.5,18.3,11.6,4.2,0.5,1.4,18.4,12.2,,-0.1,0.1,0.0,0.005,,-5.5,-0.5,-6.0,-0.1,-0.045,0.05,10.0,bryanma01,4.99,19805,82,0.17,0.544,344101,0.544,-3.66,-1.6,-0.42,0.03,-2.71,-7.94,2.50%,-0.2,-0.5,1.3,-6.6,4.1,-0.2,-0.1,-1.6,-0.1,-3.4,-0.4,-1.4,-6.9,-0.2,4.3,1.5,0.7,0.7,-6.2,2.7,-0.2,-0.1,-0.5,3.0,0.0,0.0,-5.7,0.0,5.6,4.6,-6.6,-0.2,-0.1,-0.5,-6.2,-0.2,-0.1,-0.5,-0.5,0.0,0.0,0.0,"$500,000 ","($1,400,000)",-3.9,-4.5,0.0,0.0,,0.0,,-0.3,-0.3,0.0,0.0,4.0,4.0,35.77,12.0,81.0,245.0,4.0,36.0
9580,2001,CLE,Brevin Knight,25,6,93,6.5,0.255,0.0,0.4,1.2,7.5,4.4,38.0,3.4,0.8,28.4,12.0,,-0.1,0.1,-0.1,-0.03,,-6.1,-1.3,-7.4,-0.1,-0.067,0.037000000000000005,8.6,knighbr01,-4.87,19830,82,0.17,0.509,335666,0.509,1.89,1.73,-0.13,-9.14,-2.13,-7.65,2.30%,-0.18,-5.58,-0.05,-7.7,4.2,-0.2,-0.1,0.3,-0.1,-5.9,0.6,-1.1,-6.2,-0.1,-2.6,-3.1,0.0,-2.2,-6.2,2.8,-0.1,-0.1,-1.5,3.1,0.0,0.0,-4.6,0.0,15.5,9.3,-7.7,-0.2,-0.1,-1.8,-6.2,-0.1,-0.1,-1.4,-1.5,0.0,0.0,-0.4,"$400,000 ","($7,100,000)",-4.3,-5.0,0.0,0.0,,0.0,,-0.4,-0.3,-0.1,0.0,1.0,1.0,25.24,3.0,70.0,173.0,1.0,25.0
9581,2001,TOR,Eric Montross,29,12,81,8.1,0.33899999999999997,0.0,0.294,12.2,28.5,20.2,7.2,2.0,2.6,17.2,12.8,,-0.1,0.1,0.0,0.027999999999999997,,-4.8,1.7,-3.1,0.0,-0.045,0.073,10.6,montrer01,1.79,19955,82,0.17,0.51,350676,0.511,-0.6,0.93,-0.48,-1.49,-2.65,-3.82,2.00%,-0.08,0.89,0.25,-3.6,4.4,-0.1,0.0,0.1,-0.2,-4.1,0.1,-1.4,-5.5,-0.1,2.8,3.5,0.0,-1.0,-5.5,2.9,-0.1,-0.1,2.0,3.2,0.0,0.0,-7.5,0.0,6.8,5.1,-3.6,-0.1,0.0,-0.2,-5.5,-0.1,-0.1,-0.5,2.0,0.0,0.0,0.3,"$900,000 ",$0 ,-4.2,-4.1,0.0,0.0,,0.0,,-0.1,-0.2,0.1,0.0,5.0,5.0,29.36,6.0,84.0,270.0,5.0,29.0
9582,2001,ATL,Tony Smith,32,6,78,3.8,0.35600000000000004,0.087,0.087,2.8,1.4,2.1,20.5,4.7,0.0,27.4,18.8,,-0.3,0.1,-0.2,-0.11,,-6.2,-0.4,-6.6,-0.1,-0.17800000000000002,0.068,13.6,smithto02,-6.04,19730,82,0.17,0.5,333601,0.5,-1.62,2.93,-0.18,-6.35,-2.31,-7.34,2.00%,-0.15,-7.1,-0.03,-7.4,4.4,-0.1,-0.1,-0.3,0.0,-6.0,1.1,-1.2,-6.3,-0.1,-4.4,-3.3,-0.4,-1.6,-6.7,3.0,-0.1,-0.1,-0.7,3.2,0.0,0.0,-6.1,0.0,13.0,7.8,-7.4,-0.1,-0.1,-1.5,-6.7,-0.1,-0.1,-1.4,-0.7,0.0,0.0,-0.1,"$500,000 ","($5,400,000)",-4.8,-5.3,0.0,0.0,,0.0,,-0.3,-0.3,0.0,0.0,1.0,2.0,32.64,8.0,75.0,185.0,1.0,33.0
9583,2001,MIA,Todd Fuller,26,10,77,9.3,0.363,0.0,0.22899999999999998,10.8,17.0,13.9,2.4,2.1,2.0,7.2,26.1,,-0.1,0.1,0.0,-0.002,,-7.9,-1.7,-9.6,-0.1,-0.063,0.061,24.2,fulleto02,1.87,19880,82,0.17,0.515,343498,0.516,-3.59,0.73,-0.53,-5.18,-2.6,-10.63,1.90%,-0.21,0.56,0.34,-10.3,4.4,-0.2,-0.2,-0.4,-0.2,-5.2,0.1,-1.4,-7.1,-0.1,-2.1,2.8,-1.1,4.0,-8.1,3.0,-0.2,-0.1,-2.2,3.3,0.0,0.0,-6.0,0.0,7.7,5.5,-10.3,-0.2,-0.2,-1.3,-8.1,-0.2,-0.1,-1.0,-2.2,0.0,0.0,-0.3,"$300,000 ","($4,800,000)",-4.1,-5.4,0.0,0.0,,0.0,,-0.4,-0.3,-0.1,0.0,4.8,5.0,26.52,4.0,83.0,255.0,5.0,27.0
9584,2001,MIA,Don MacLean,31,8,76,16.3,0.613,0.1,0.6,11.0,17.2,14.1,9.6,3.6,1.0,28.3,22.5,,0.0,0.2,0.2,0.12,,-2.1,2.1,0.0,0.0,-0.003,0.12300000000000001,16.1,macledo01,1.87,19880,82,0.17,0.515,343498,0.514,0.66,2.08,0.13,-0.96,-2.49,-0.71,1.90%,-0.01,0.56,0.34,-0.4,4.5,0.0,0.0,1.0,0.4,-2.1,0.7,-1.3,-1.3,0.0,-2.1,2.8,-1.1,4.0,-2.4,3.0,0.0,0.0,2.0,3.3,0.0,0.0,-4.4,0.0,9.5,6.3,-0.4,0.0,0.0,0.3,-2.4,0.0,0.0,-0.1,2.0,0.0,0.0,0.5,"$1,100,000 ","$2,400,000 ",-3.9,-3.2,0.04,0.0,"$800,000 ",0.1,"$1,300,000 ",0.1,0.0,0.1,0.2,4.1,3.0,31.05,8.0,82.0,235.0,4.0,31.0
